dataset,window_id,origin,window_size,train_size,test_size,horizon,period,mase_scale,window_data_path,trend_strength,seasonal_strength,adf_pvalue,data_length,skewness,cv,local_slope_30,local_std_ratio_30,local_change_rate_30,local_mean_ratio_30,local_slope_120,local_std_ratio_120,local_change_rate_120,local_mean_ratio_120,best_trajectory,best_mase,split
melbourne_temp,211,2100,600,600,12,12,10,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_211.pkl,0.135634,0.0,0.01116,600,0.111177,0.31078,-0.217419,0.70039,-0.490566,1.06599,-0.033714,0.744163,-0.357143,1.174106,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",0.599929,B
melbourne_temp,212,2110,600,600,12,12,10,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_212.pkl,0.105174,0.0,0.015528,600,0.111115,0.309483,-0.153059,0.625667,-0.323171,0.920589,-0.038381,0.745806,-0.201439,1.125809,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",0.872927,B
melbourne_temp,213,2120,600,600,12,12,10,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_213.pkl,0.081856,0.0,0.018533,600,0.113276,0.310188,-0.092369,0.556756,-0.103704,0.841687,-0.051019,0.801323,-0.083333,1.095356,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.615078,B
melbourne_temp,214,2130,600,600,12,12,10,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_214.pkl,0.042997,0.0,0.033655,600,0.098606,0.314624,-0.12812,0.661637,0.218391,0.733509,-0.067181,0.910039,-0.203008,1.044688,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",0.656441,B
melbourne_temp,215,2140,600,600,12,12,10,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_215.pkl,0.021336,0.0,0.044419,600,0.10018,0.31779,-0.093571,0.624937,-0.611111,0.677159,-0.072905,0.940179,-0.65493,0.998466,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",0.692433,B
melbourne_temp,216,2150,600,600,12,12,10,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_216.pkl,0.009458,0.0,0.032009,600,0.110853,0.32068,0.107831,0.652481,-0.157303,0.673776,-0.072105,0.941633,-0.482759,0.968858,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",1.005935,B
melbourne_temp,217,2160,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_217.pkl,0.015251,0.018415,0.032975,600,0.127786,0.32451,0.001557,0.578194,0.049383,0.706117,-0.06897,0.92352,-0.491018,0.922405,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5810386588, ""ets"": 0.4189613412}, ""interval"": 2}]",0.372449,B
melbourne_temp,218,2170,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_218.pkl,0.016894,0.021548,0.039248,600,0.160866,0.325414,-0.019933,0.52438,0.62,0.747707,-0.051272,0.817468,-0.490566,0.876019,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",0.593053,B
melbourne_temp,219,2180,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_219.pkl,0.039539,0.034655,0.049174,600,0.170382,0.331234,-0.040756,0.44396,-0.52,0.693085,-0.051744,0.781456,-0.54717,0.842662,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 1}]",1.155487,B
melbourne_temp,220,2190,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_220.pkl,0.035747,0.029499,0.029042,600,0.196724,0.33183,0.04901,0.530712,0.011765,0.768755,-0.04195,0.772531,-0.459119,0.838809,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.6999999998, ""multi_resolution"": 0.2000000001, ""naive_drift"": 0.1000000001}, ""interval"": 2}]",0.697029,B
melbourne_temp,221,2200,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_221.pkl,0.031508,0.033171,0.013507,600,0.230913,0.333381,0.104961,0.655451,0.617021,0.794352,-0.018294,0.669859,-0.073171,0.804882,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6067455006, ""multi_resolution"": 0.3932544994}, ""interval"": 2}]",0.953505,B
melbourne_temp,222,2210,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_222.pkl,0.024334,0.024815,0.045809,600,0.247831,0.335689,0.036151,0.663145,0.369048,0.890246,0.001045,0.643291,-0.148148,0.793745,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",1.186107,B
melbourne_temp,223,2220,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_223.pkl,0.028765,0.018551,0.027717,600,0.270167,0.340168,0.017464,0.766601,0.753247,0.837867,0.007615,0.643573,0.551724,0.781135,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.731647,B
melbourne_temp,224,2230,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_224.pkl,0.016268,0.010895,0.019769,600,0.304774,0.341081,0.043003,0.774337,-0.1,0.874595,0.018633,0.667812,-0.285714,0.791369,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6509159963, ""chunk_ensemble"": 0.3490840037}, ""interval"": 2}]",0.870671,B
melbourne_temp,225,2240,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_225.pkl,0.006994,0.007608,0.048289,600,0.327218,0.340409,0.136596,0.764875,0.955882,0.907755,0.030745,0.701957,0.494382,0.809587,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6607521953, ""multi_resolution"": 0.3392478047}, ""interval"": 2}]",0.708548,B
melbourne_temp,226,2250,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_226.pkl,0.016274,0.004282,0.052315,600,0.325207,0.340442,0.006474,0.703786,-0.379518,0.980795,0.027571,0.705778,0.271605,0.841735,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",0.784184,B
melbourne_temp,227,2260,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_227.pkl,0.026,0.001958,0.029174,600,0.326394,0.340867,0.018554,0.710107,-0.140741,1.00096,0.027196,0.718964,1.32,0.870509,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6135295572, ""chunk_ensemble"": 0.3864704428}, ""interval"": 2}]",0.859175,B
melbourne_temp,228,2270,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_228.pkl,0.046817,0.0,0.030453,600,0.323179,0.340454,0.088231,0.749245,1.125,1.033951,0.035575,0.74824,0.19,0.895323,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.781606,B
melbourne_temp,229,2280,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_229.pkl,0.062852,0.003235,0.032429,600,0.330456,0.342097,0.054772,0.780027,0.122807,1.084429,0.036006,0.77802,0.505882,0.929347,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",0.398055,B
melbourne_temp,230,2290,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_230.pkl,0.085708,0.0,0.036762,600,0.322168,0.33982,-0.015039,0.687896,-0.113636,1.123506,0.037544,0.792512,0.244681,0.958388,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",1.142595,B
melbourne_temp,231,2300,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_231.pkl,0.111753,0.004194,0.058935,600,0.309338,0.34052,0.119066,0.750448,0.38835,1.206094,0.040549,0.815761,0.702381,1.014126,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",0.894415,B
melbourne_temp,232,2310,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_232.pkl,0.138666,0.029316,0.091022,600,0.343768,0.345026,0.200756,0.84227,0.046154,1.333514,0.058574,0.926643,0.766234,1.055498,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.7496310172, ""naive_drift"": 0.2503689828}, ""interval"": 2}]",0.717825,B
melbourne_temp,233,2320,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_233.pkl,0.149075,0.029672,0.061113,600,0.31319,0.345428,-0.024761,0.821986,0.175,1.387358,0.058406,0.923357,0.41,1.08568,"[{""step"": 0, ""weights"": {""auto_arima"": 0.535752979, ""ets"": 0.464247021}, ""interval"": 2}]",0.700767,B
melbourne_temp,234,2330,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_234.pkl,0.172408,0.03492,0.062945,600,0.29744,0.34703,-0.10901,0.834548,0.236364,1.366552,0.059191,0.913894,1.0,1.11368,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.576401,B
melbourne_temp,235,2340,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_235.pkl,0.174592,0.037241,0.067498,600,0.264735,0.343893,0.011257,0.667498,0.344538,1.294324,0.049445,0.858395,-0.036145,1.150552,"[{""step"": 0, ""weights"": {""detrender"": 0.5313066466, ""auto_arima"": 0.4686933534}, ""interval"": 2}]",0.833464,B
melbourne_temp,236,2350,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_236.pkl,0.181686,0.039189,0.061336,600,0.232135,0.343321,0.088966,0.665357,0.181818,1.326517,0.050227,0.853764,0.251852,1.178266,"[{""step"": 0, ""weights"": {""trend_forecaster"": 0.5022242649, ""ets"": 0.4977757351}, ""interval"": 2}]",0.772178,B
melbourne_temp,237,2360,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_237.pkl,0.185096,0.046926,0.075926,600,0.208813,0.337534,0.084872,0.5678,0.325397,1.346276,0.049227,0.838995,1.982143,1.197211,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 2}]",0.672557,B
melbourne_temp,238,2370,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_238.pkl,0.199428,0.065381,0.057753,600,0.178786,0.339112,0.117286,0.554087,0.082759,1.411168,0.04929,0.811608,0.377193,1.233062,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 1}]",1.420857,B
melbourne_temp,239,2380,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_239.pkl,0.19127,0.046666,0.174903,600,0.179621,0.329815,0.043359,0.525992,0.236364,1.390043,0.040416,0.781042,0.545455,1.248948,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.813837,B
melbourne_temp,240,2390,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_240.pkl,0.197963,0.065946,0.259043,600,0.198406,0.329314,0.111034,0.596729,0.163399,1.470973,0.046905,0.787558,0.728155,1.27852,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",1.326312,B
melbourne_temp,241,2400,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_241.pkl,0.183734,0.042917,0.041028,600,0.205287,0.318719,-0.036774,0.703397,0.153333,1.377443,0.030536,0.741788,0.330769,1.280211,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 2}]",0.676854,B
melbourne_temp,242,2410,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_242.pkl,0.162866,0.026542,0.019002,600,0.181937,0.315327,-0.353437,0.936407,-0.427273,1.270946,0.002454,0.76492,0.05,1.273653,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 2}]",1.493377,B
melbourne_temp,243,2420,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_243.pkl,0.149401,0.011824,0.028081,600,0.164653,0.308846,-0.057709,0.630334,-0.237288,1.113406,-0.006024,0.769424,0.227273,1.256405,"[{""step"": 0, ""weights"": {""auto_arima"": 0.5090031197, ""detrender"": 0.4909968803}, ""interval"": 2}]",0.905404,B
melbourne_temp,244,2430,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_244.pkl,0.124422,0.007281,0.0113,600,0.159953,0.305219,-0.084538,0.662094,-0.467456,1.021215,-0.016253,0.791525,-0.243697,1.216868,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 2}]",0.79987,B
melbourne_temp,245,2440,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_245.pkl,0.092045,0.0,0.012842,600,0.172275,0.297627,-0.11059,0.660087,-0.007519,1.00008,-0.031992,0.835188,-0.076923,1.19126,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",0.795573,B
melbourne_temp,246,2450,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_246.pkl,0.067477,0.0,0.088529,600,0.156137,0.294634,-0.003293,0.581687,-0.183007,0.935237,-0.045523,0.856478,-0.007937,1.169046,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.640863,B
melbourne_temp,247,2460,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_247.pkl,0.051567,0.000223,0.022612,600,0.174928,0.293179,-0.0602,0.58163,-0.229167,0.910114,-0.061225,0.911318,-0.489655,1.143135,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",0.953505,B
melbourne_temp,248,2470,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_248.pkl,0.027052,0.003231,0.019651,600,0.17732,0.293516,-0.096129,0.570793,-0.070423,0.863643,-0.070654,0.946835,-0.2,1.104795,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 3}]",1.419245,B
melbourne_temp,249,2480,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_249.pkl,0.016586,0.004179,0.182644,600,0.101343,0.300409,-0.164316,0.821242,-0.423358,0.717992,-0.090571,1.085691,-0.48366,1.045919,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",0.414708,B
melbourne_temp,250,2490,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_250.pkl,0.045145,0.018775,0.148114,600,0.108371,0.302795,0.021491,0.734363,0.942308,0.680281,-0.084972,1.044077,-0.326667,0.99181,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 2}]",1.855978,B
melbourne_temp,251,2500,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_251.pkl,0.074397,0.053002,0.427511,600,-0.022452,0.316374,-0.083737,0.80344,-0.636364,0.527937,-0.101025,1.125307,-0.890909,0.923822,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 1}]",1.68569,B
melbourne_temp,252,2510,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_252.pkl,0.10285,0.068699,0.254376,600,-0.00494,0.322597,-0.095083,0.690593,0.347222,0.558418,-0.079256,0.944807,-0.451977,0.845511,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 1.0}, ""interval"": 1}]",0.745077,B
melbourne_temp,253,2520,600,600,12,12,11,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_253.pkl,0.127154,0.048689,0.373601,600,-0.055281,0.330876,0.027186,0.595442,-0.283951,0.465679,-0.077255,0.920443,-0.656805,0.790609,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5762711865, ""residual_correction_advanced"": 0.4237288135}, ""interval"": 2}]",1.127553,B
melbourne_temp,254,2530,600,600,12,12,13,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_254.pkl,0.157651,0.08093,0.286748,600,-0.070709,0.340292,-0.049989,0.558162,0.4,0.522599,-0.077725,0.907624,-0.157895,0.752534,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.7784859042, ""ets"": 0.2215140958}, ""interval"": 2}]",0.780445,B
melbourne_temp,255,2540,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_255.pkl,0.167912,0.118023,0.317201,600,-0.03352,0.345618,0.073459,0.547917,-0.3,0.523538,-0.061791,0.821596,-0.633987,0.711116,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.400741,B
melbourne_temp,256,2550,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_256.pkl,0.191167,0.132288,0.297187,600,-0.007054,0.352869,0.044093,0.486419,-0.083333,0.561966,-0.0536,0.77481,-0.3125,0.682286,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.7499999999, ""multi_resolution"": 0.2500000001}, ""interval"": 4}]",0.596276,B
melbourne_temp,257,2560,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_257.pkl,0.200015,0.140803,0.209195,600,0.042718,0.359873,-0.038287,0.356003,-0.2125,0.589125,-0.042198,0.711461,-0.556338,0.653672,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5583038869, ""residual_correction_advanced"": 0.4416961131}, ""interval"": 2}]",0.683301,B
melbourne_temp,258,2570,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_258.pkl,0.192143,0.133616,0.344657,600,0.050257,0.360051,0.00416,0.38776,-0.285714,0.604004,-0.023974,0.650537,-0.635036,0.631044,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.502806,B
melbourne_temp,259,2580,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_259.pkl,0.18985,0.141067,0.300832,600,0.100735,0.363043,0.061023,0.439359,0.1,0.656645,-0.00409,0.607914,0.903846,0.620563,"[{""step"": 0, ""weights"": {""multi_resolution"": 1.0}, ""interval"": 3}]",0.621524,B
melbourne_temp,260,2590,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_260.pkl,0.182631,0.136671,0.293748,600,0.10871,0.362749,0.049544,0.468135,0.285714,0.720313,0.014912,0.58627,0.363636,0.61721,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.6066405918, ""detrender"": 0.3933594082}, ""interval"": 2}]",0.660078,B
melbourne_temp,261,2600,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_261.pkl,0.179539,0.131456,0.233365,600,0.140838,0.365708,0.011591,0.55353,0.042857,0.775631,0.019222,0.593233,0.013889,0.641737,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.7234999999, ""chunk_ensemble"": 0.2765000001}, ""interval"": 1}]",0.491525,B
melbourne_temp,262,2610,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_262.pkl,0.169702,0.126046,0.216704,600,0.185336,0.366819,0.021758,0.533787,-0.225806,0.817062,0.037084,0.603359,-0.111111,0.649519,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 1.0}, ""interval"": 3}]",0.51731,B
melbourne_temp,263,2620,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_263.pkl,0.148265,0.119069,0.241777,600,0.21376,0.366141,0.075106,0.563354,0.6,0.895617,0.03806,0.604456,0.0,0.706235,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5504890679, ""chunk_ensemble"": 0.4495109321}, ""interval"": 2}]",0.652681,B
melbourne_temp,264,2630,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_264.pkl,0.133674,0.116516,0.187958,600,0.239094,0.36664,0.051924,0.507482,0.371134,0.952641,0.047227,0.653304,0.6625,0.73558,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6046928453, ""detrender"": 0.3953071547}, ""interval"": 2}]",0.74607,B
melbourne_temp,265,2640,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_265.pkl,0.109114,0.108849,0.187509,600,0.2721,0.366179,0.028498,0.501153,0.045455,1.008821,0.048428,0.653314,0.916667,0.782943,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.5199667222, ""progressive_adaptive_combiner"": 0.4800332778}, ""interval"": 2}]",0.942761,B
melbourne_temp,266,2650,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_266.pkl,0.065786,0.111172,0.340593,600,0.295738,0.365472,0.199911,0.721337,0.433333,1.112267,0.059035,0.741198,0.6125,0.849045,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5683095591, ""ets"": 0.4316904409}, ""interval"": 2}]",0.641721,B
melbourne_temp,267,2660,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_267.pkl,0.03739,0.116415,0.328199,600,0.285679,0.365624,0.172147,0.713917,0.281818,1.235517,0.070873,0.82589,1.014286,0.905141,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5954692557, ""residual_correction_advanced"": 0.4045307443}, ""interval"": 2}]",1.117347,B
melbourne_temp,268,2670,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_268.pkl,0.016415,0.119732,0.268659,600,0.265977,0.366642,-0.021624,0.637228,-0.2125,1.325484,0.073904,0.847158,0.4,0.958609,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6913580247, ""residual_correction_advanced"": 0.3086419753}, ""interval"": 2}]",0.58231,B
melbourne_temp,269,2680,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_269.pkl,0.020353,0.120437,0.343588,600,0.27547,0.366567,-0.072681,0.580653,0.221374,1.314578,0.070103,0.834198,1.285714,1.014568,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5823823141, ""multi_resolution"": 0.4176176859}, ""interval"": 2}]",0.438881,B
melbourne_temp,270,2690,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_270.pkl,0.043783,0.127121,0.357441,600,0.262241,0.366042,-0.048832,0.513118,-0.10625,1.2695,0.062004,0.793289,1.042857,1.059533,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.529953917, ""seasonal_naive"": 0.470046083}, ""interval"": 2}]",1.038007,B
melbourne_temp,271,2700,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_271.pkl,0.069523,0.140958,0.473062,600,0.248326,0.3694,0.148476,0.61294,0.214876,1.334675,0.067717,0.819435,0.580645,1.114006,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6164843061, ""naive_drift"": 0.3835156939}, ""interval"": 2}]",0.555445,B
melbourne_temp,272,2710,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_272.pkl,0.078931,0.133034,0.320793,600,0.217507,0.368826,0.072036,0.625641,0.12782,1.33721,0.059005,0.783776,2.0,1.148811,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6384775567, ""chunk_ensemble"": 0.3615224433}, ""interval"": 2}]",1.156347,B
melbourne_temp,273,2720,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_273.pkl,0.089866,0.142426,0.324453,600,0.176822,0.367435,-0.076885,0.594648,-0.03268,1.372621,0.049945,0.723275,0.525773,1.184189,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5281103814, ""ets"": 0.4718896186}, ""interval"": 2}]",0.440105,B
melbourne_temp,274,2730,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_274.pkl,0.08611,0.139901,0.337427,600,0.135617,0.361095,0.028254,0.482308,0.317757,1.292811,0.038629,0.677086,0.068182,1.208431,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5101941809, ""multi_resolution"": 0.4898058191}, ""interval"": 2}]",0.600037,B
melbourne_temp,275,2740,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_275.pkl,0.087769,0.146466,0.375114,600,0.091627,0.357851,0.032102,0.462318,-0.111111,1.325618,0.035218,0.66477,0.688889,1.229364,"[{""step"": 0, ""weights"": {""seasonal_naive"": 0.5102040817, ""progressive_adaptive_combiner"": 0.4897959183}, ""interval"": 2}]",1.21404,B
melbourne_temp,276,2750,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_276.pkl,0.103835,0.163558,0.489162,600,0.065815,0.358471,0.159377,0.512675,0.194444,1.395561,0.034392,0.633832,0.563636,1.266419,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5652173913, ""prophet"": 0.4347826087}, ""interval"": 2}]",1.848994,B
melbourne_temp,277,2760,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_277.pkl,0.088961,0.142153,0.237122,600,0.031865,0.353779,-0.145473,0.699846,-0.32948,1.325637,0.009849,0.611862,-0.275,1.267702,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6628182995, ""chunk_ensemble"": 0.3371817005}, ""interval"": 2}]",1.225321,B
melbourne_temp,278,2770,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_278.pkl,0.088913,0.139711,0.28794,600,-0.019594,0.351282,-0.113993,0.68648,0.090909,1.285546,0.007879,0.592521,0.374046,1.261148,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5960914619, ""ets"": 0.4039085381}, ""interval"": 2}]",1.120556,B
melbourne_temp,279,2780,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_279.pkl,0.074663,0.12986,0.247912,600,-0.044648,0.345284,0.053571,0.594788,0.0,1.154113,0.002997,0.608146,-0.1125,1.241978,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6680112037, ""multi_resolution"": 0.3319887963}, ""interval"": 2}]",0.87615,B
